name,region,address
월미도,인천 중구,인천광역시 중구 월미문화로 36
석모도 미네랄 온천,인천 강화군,인천광역시 강화군 삼산면 삼산남로 865-17
교동도(강화),인천 강화군,인천광역시 강화군 교동면 교동남로 35
굴업도,인천 옹진군,인천 옹진군 덕적면 굴업리
송도 센트럴파크,인천 연수구,인천광역시 연수구 컨벤시아대로 160
석모도,인천 강화군,인천광역시 강화군 삼산면 삼산북로 9
인천 차이나타운,인천 중구,인천광역시 중구 차이나타운로59번길 20
덕적도,인천 옹진군,인천광역시 옹진군 덕적면 덕적북로 130
강화씨사이드리조트 루지,인천 강화군,인천광역시 강화군 길상면 장흥로 223-3
강화 동막해변,인천 강화군,인천광역시 강화군 화도면 해안남로 1481
을왕리해수욕장,인천 중구,인천광역시 중구 을왕로13번길 15
소이작도,인천 옹진군,인천광역시 옹진군 자월면 이작리
경인 아라뱃길,인천 서구,인천광역시 서구 정서진1로 41
"동검도(나들길,캠핑,예술극장)",인천 강화군,인천광역시 강화군 길상면 동검길63번길 60
민머루해변,인천 강화군,인천광역시 강화군 삼산면 어류정길212번길
신시모도 (신도ㆍ시도ㆍ모도),인천 옹진군,인천광역시 옹진군 북도면
보문사(강화),인천 강화군,인천광역시 강화군 삼산면 삼산남로828번길 44
석모도 자연휴양림,인천 강화군,인천광역시 강화군 삼산면 삼산서로 39-75
강화 덕진진,인천 강화군,인천광역시 강화군 불은면 덕진로 34
백령도,인천 옹진군,인천광역시 옹진군 백령면 백령로
옹진 백령도 두무진,인천 옹진군,인천광역시 옹진군 백령면 두무진로 559-3
선녀바위,인천 중구,인천광역시 중구 을왕동
소래습지생태공원,인천 남동구,인천광역시 남동구 소래로154번길 77
옥토끼우주센터,인천 강화군,인천광역시 강화군 불은면 강화동로 403
송월동 동화마을,인천 중구,인천광역시 중구 동화마을길 38
강화도제적봉 평화전망대,인천 강화군,인천광역시 강화군 양사면 전망대로 797
볼음도(저어새 생태마을),인천 강화군,인천광역시 강화군 서도면
영흥도,인천 옹진군,인천광역시 옹진군 영흥면
소청도,인천 옹진군,인천광역시 옹진군 대청면 소청리
고려산,인천 강화군,인천광역시 강화군 내가면 고천리
연안부두,인천 중구,인천광역시 중구 연안부두로 70
갑곶돈대,인천 강화군,인천광역시 강화군 강화읍 해안동로1366번길 18
전등사(강화),인천 강화군,인천광역시 강화군 길상면 전등사로 37-41
소래포구,인천 남동구,인천광역시 남동구 포구로 2-6
무의도,인천 중구,인천광역시 중구 대무의로 310-11
강화 고인돌 유적 [유네스코 세계문화유산],인천 강화군,인천 강화군 하점면 부근리
인천대교,인천 중구,인천광역시 중구 인천대교고속도로 3
마니산(강화),인천 강화군,인천광역시 강화군 화도면 마니산로675번길 18
대이작도,인천 옹진군,인천광역시 옹진군 자월면 이작리
석모도 수목원,인천 강화군,인천광역시 강화군 삼산면 삼산북로449번길 161
강화 아르미애월드,인천 강화군,인천광역시 강화군 불은면 중앙로 742-2
소창체험관,인천 강화군,인천광역시 강화군 강화읍 남문안길20번길 8
하나개해수욕장,인천 중구,인천광역시 중구 무의동 산189번지
영흥도 십리포해변,인천 옹진군,인천광역시 옹진군 영흥면 영흥북로 420-26
강화도,인천 강화군,인천광역시 강화군 강화읍 강화대로
분오리돈대,인천 강화군,인천광역시 강화군 화도면
자유공원(인천),인천 중구,인천광역시 중구 자유공원남로 25
아암도해안공원,인천 연수구,인천광역시 연수구 능허대로 192
도래미마을,인천 강화군,인천광역시 강화군 선원면 해안동로 1129-19
영종도,인천 중구,인천광역시 중구 운남서로 100
왕산해수욕장,인천 중구,인천광역시 중구 을왕동
선녀바위해수욕장,인천 중구,인천광역시 중구 선녀바위로 60
동인천 삼치거리,인천 중구,인천광역시 중구 우현로67번길 57
개항장 거리,인천 중구,인천광역시 중구 제물량로232번안길 27
계양산 산림욕장,인천 계양구,인천광역시 계양구 경명대로955번길 17
거잠포해변,인천 중구,인천광역시 중구 잠진도길 11
인천대공원,인천 남동구,인천광역시 남동구 무네미로 236
드림파크,인천 서구,인천광역시 서구 거월로 61
인천항크루즈터미널,인천 연수구,인천광역시 연수구 국제항만대로 438
서포리해변,인천 옹진군,인천광역시 옹진군 덕적면 덕적남로587번길 15
장봉도,인천 옹진군,인천광역시 옹진군 북도면 장봉리
강화해수랜드,인천 강화군,"인천광역시 강화군 길상면 해안남로 13-12
"
백령도 콩돌해변,인천 옹진군,인천광역시 옹진군 백령면
잠진도,인천 중구,인천광역시 중구 잠진도길 144
인천대공원 반려동물 놀이터,인천 남동구,인천광역시 남동구 무네미로 236
연평도(대/소 연평도),인천 옹진군,인천광역시 옹진군 연평면 연평중앙로24번길 3
삼산저수지,인천 강화군,인천 강화군 삼산면 석모리
"강화도 남단(여차리, 선두리 해안)",인천 강화군,인천광역시 강화군 일대
장경리해수욕장,인천 옹진군,인천광역시 옹진군 영흥면 영흥로757번길 6
실미해수욕장,인천 중구,인천광역시 중구 큰무리로 99
강화 초지진,인천 강화군,인천광역시 강화군 길상면 해안동로 58
팔미도등대,인천 중구,인천광역시 중구 팔미로 15
연미정,인천 강화군,인천광역시 강화군 강화읍
부아산 구름다리,인천 옹진군,인천 옹진군 자월면 이작리
고려궁지,인천 강화군,인천광역시 강화군 강화읍 강화대로 394
선재도(선재도 어촌체험마을),인천 옹진군,인천광역시 옹진군 영흥면
인천국제공항 제2여객터미널,인천 중구,인천광역시 중구 제2터미널대로 446
광성보,인천 강화군,인천광역시 강화군 불은면 해안동로466번길 27
배다리 헌책방 골목,인천 동구,인천광역시 동구 금곡로 3
인천 화평동 세숫대야 냉면 거리,인천 동구,인천광역시 동구 화평로
부평 해물탕거리,인천 부평구,인천광역시 부평구 부평문화로 113
호룡곡산,인천 중구,인천광역시 중구 대무의로 464
심청각,인천 옹진군,인천광역시 옹진군 백령면 백령로316번길 109-117
팔미도 유람선,인천 중구,인천광역시 중구 연안부두로 36
월미테마파크,인천 중구,인천광역시 중구 월미문화로 81
흥륜사(인천),인천 연수구,인천광역시 연수구 청량로46번길 38
대한민국 수준원점,인천 미추홀구,인천광역시 미추홀구 인하로 100
용유도 마시안해변,인천 중구,인천광역시 중구 마시란로 118
용흥궁,인천 강화군,인천광역시 강화군 강화읍 동문안길21번길 16-1
강화 서도 중앙교회,인천 강화군,인천광역시 강화군 서도면 주문도길 256-1
월미공원,인천 중구,인천광역시 중구 월미로 131-22
큰무리어촌체험마을,인천 중구,인천광역시 중구 대무의로 26-9
BMW 드라이빙센터,인천 중구,인천광역시 중구 공항동로 136
대한성공회 강화성당,인천 강화군,인천광역시 강화군 강화읍 관청길27번길 10
대청도,인천 옹진군,인천광역시 옹진군 대청면
(구)인천일본제58은행지점,인천 중구,인천광역시 중구 신포로23번길 77
장봉도 옹암해변,인천 옹진군,인천광역시 옹진군 북도면 장봉로 227
인천나비공원,인천 부평구,인천광역시 부평구 평천로 26-47
승봉도,인천 옹진군,인천광역시 옹진군 자월면 승봉리
강화산성,인천 강화군,인천 강화군 강화읍 국화리 산3번지
소래습지생태공원,인천 남동구,인천광역시 남동구 소래로154번길 77
능허대지,인천 연수구,인천광역시 연수구 옥련동
월미 관광특구,인천 중구,인천광역시 중구 월미문화로 81
수봉공원,인천 미추홀구,인천광역시 미추홀구 수봉안길 84
스파시스,인천 미추홀구,인천광역시 미추홀구 경인로 263
홍예문,인천 중구,인천광역시 중구 송학동
영종도,인천 중구,인천광역시 중구 운남서로 100
세어도,인천 서구,인천광역시 서구 세어로 29
신트리공원,인천 부평구,인천광역시 부평구 신트리로 21
계양산,인천 계양구,인천광역시 계양구 계양산로75번길 26
교동향교,인천 강화군,인천광역시 강화군 교동면 교동남로 229-49
인천도호부청사,인천 미추홀구,인천광역시 미추홀구 매소홀로 589
인천항 갑문,인천 중구,인천광역시 미추홀구 매소홀로 589
약사사(인천),인천 남동구,인천광역시 남동구 풀무로 48
강화갯벌센터,인천 강화군,인천광역시 강화군 화도면 해안남로 2293-37
제물포구락부,인천 중구,인천광역시 중구 자유공원남로 25
강화 용두레마을,인천 강화군,인천광역시 강화군 내가면 황청포구로385번길 8
인천 푸른벗말,인천 옹진군,인천광역시 옹진군 북도면 신도로 577
승봉도 이일레 해변,인천 옹진군,인천광역시 옹진군 자월면 승봉로116번길
인천 답동성당,인천 중구,인천광역시 중구 우현로50번길 2
인천 경서동 녹청자 요지,인천 서구,인천광역시 서구 도요지로 54
후포항 선수포구,인천 강화군,인천광역시 강화군 화도면 해안남로2903번길
부평공원,인천 부평구,인천광역시 부평구 부평공원로
해군영흥도 전적비,인천 옹진군,인천광역시 옹진군 영흥면 영흥로251번길 24
정수사(강화),인천 강화군,인천광역시 강화군 화도면 해안남로1258번길 142
호명사,인천 부평구,인천광역시 부평구 경인로 847
망양돈대,인천 강화군,인천광역시 강화군 내가면 해안서로
용궁사(인천),인천 중구,인천광역시 중구 운남로 199-1
인천향교,인천 미추홀구,인천광역시 미추홀구 매소홀로 589
자월도 장골해변,인천 옹진군,인천광역시 옹진군 자월면 자월서로
강화 달빛동화마을,인천 강화군,인천광역시 강화군 양도면 강화남로921번길 10-6
계양공원,인천 계양구,인천광역시 계양구 계양산로75번길 26
지선사,인천 계양구,인천광역시 계양구 경명대로955번길 13-12
옹진군 신도,인천 옹진군,인천광역시 옹진군 북도면 신도리
화도진공원,인천 동구,인천광역시 동구 화도진로 114
서어나무(소사나무)군락지,인천 옹진군,인천광역시 옹진군 영흥면 내리
용유도,인천 중구,인천광역시 중구 마시란로 308-13
영창뮤직,인천 서구,인천광역시 서구 봉수대로 196
장봉도 진촌해변,인천 옹진군,인천광역시 옹진군 북도면 장봉로 740-71
원인재,인천 연수구,인천광역시 연수구 경원대로 322
인천내동성공회성당,인천 중구,인천광역시 중구 개항로45번길 21-32
강화전적지,인천 강화군,인천광역시 강화군 강화읍 해안동로1366번길 18
강화 화문석마을,인천 강화군,인천광역시 강화군 송해면 전망대로468번길 11
인천우체국,인천 중구,인천광역시 중구 제물량로 183
무태돈대,인천 강화군,인천광역시 강화군 하점면 창후로
부평향교,인천 계양구,인천광역시 계양구 향교로 19
철종외가,인천 강화군,인천광역시 강화군 선원면 철종외가길 46-1
송현근린공원,인천 동구,인천광역시 동구 솔빛로 51
연무당 옛터,인천 강화군,인천광역시 강화군 강화읍 국화리
울도,인천 옹진군,인천광역시 옹진군 덕적면 울도로182번길 4
강화 홍릉,인천 강화군,인천 강화군 강화읍 국화리
무덕정,인천 미추홀구,인천광역시 미추홀구 수봉로95번길 32
부도 등대,인천 옹진군,인천광역시 옹진군 영흥면 선미로 142-1
"인천기독교사회복지관(현,창영사회복지관)",인천 동구,인천광역시 동구 우각로 57
부평도호부청사,인천 계양구,인천광역시 계양구 어사대로 20
강화도령화문석,인천 강화군,인천광역시 강화군 송해면 강화대로 891-10
영흥대교,인천 옹진군,인천광역시 옹진군 영흥면
청련사(강화),인천 강화군,인천광역시 강화군 강화읍 고비고개로188번길 112
인천경제자유구역(새아침/달빛/솔찬공원),인천 연수구,인천광역시 연수구 신송로118번길 35
강화 석수문,인천 강화군,인천광역시 강화군 강화읍 국화리
영종대교,인천 서구,인천광역시 서구 경서동(장도)
청학동외국인묘지,인천 연수구,인천광역시 연수구 비류대로232번길
국사봉(인천),인천 중구,인천광역시 중구 하나개로
수기해변,인천 옹진군,인천광역시 옹진군 북도면 시도로86번길 291-48
굴포천 생태하천,인천 부평구,인천광역시 부평구 굴포로 141
강화갯벌 및 저어새번식지,인천 강화군,인천광역시 강화군 화도면 해안남로
삼랑성(정족산성),인천 강화군,인천광역시 강화군 길상면 온수리
실감콘텐츠체험관 탐,인천 동구,인천광역시 동구 서해대로520번길 12
연등국제선원,인천 강화군,인천광역시 강화군 길상면 강화동로 349-60
적석사,인천 강화군,인천광역시 강화군 내가면 연촌길 181
해수워터피아,인천 서구,인천광역시 서구 봉수대로 257
인하대후문먹거리타운,인천 미추홀구,인천광역시 미추홀구 경인남길30번길 45-1
초지대교,인천 강화군,인천광역시 강화군 길상면
청수암(인천),인천 강화군,인천광역시 강화군 강화읍 청하동길36번길 62
주문도,인천 강화군,인천광역시 강화군 서도면 주문도1길 16
강화향교,인천 강화군,인천광역시 강화군 강화읍 향교길 58
연안부두 밴댕이회무침거리,인천 중구,인천광역시 중구 연안부두로 24-1
논현포대,인천 남동구,인천광역시 남동구 호구포로 203-31
강화 참성단,인천 강화군,인천광역시 강화군 화도면 흥왕리
인천중구청(구 인천부 청사),인천 중구,인천광역시 중구 신포로27번길 80
인천 신현동 회화나무,인천 서구,인천광역시 서구 새오개로68번길 15-47
화도진지,인천 동구,인천광역시 동구 화도진로 114
백련사(강화),인천 강화군,인천광역시 강화군 하점면 고려산로61번길 270
장봉도 한들해수욕장,인천 옹진군,인천광역시 옹진군 북도면 장봉로465번길 70
용화선원,인천 미추홀구,인천광역시 미추홀구 염전로 372
인천항 갑문홍보관,인천 중구,인천광역시 중구 월미로 376
조병수 가옥,인천 중구,인천광역시 중구 용유로380번길 21
충렬사,인천 강화군,인천광역시 강화군 선원면 충렬사로 232
무의 까치놀섬마을,인천 중구,인천광역시 중구 대무의로301번길 19-16
양헌수승전비,인천 강화군,인천광역시 강화군 길상면 온수리
장봉마을,인천 옹진군,인천광역시 옹진군 북도면 장봉로26번길 68-15
강화관광플랫폼,인천 강화군,인천광역시 강화군 강화읍 강화대로 430
강화 장정리 석조여래입상,인천 강화군,인천광역시 강화군 하점면 장정리
송현배수지 제수변실과 수도국산 달동네박물관,인천 동구,인천광역시 동구 솔빛로 51
용진진,인천 강화군,인천광역시 강화군 선원면 연리
강화 갑곶리 탱자나무,인천 강화군,인천광역시 강화군 강화읍 동문로 119
계룡돈대,인천 강화군,인천광역시 강화군 내가면 황청리
강화유수부이방청,인천 강화군,인천광역시 강화군 강화읍 북문길 42
구 일본우선(郵船)주식회사 인천지점,인천 중구,인천광역시 중구 제물량로218번길 3
장곶돈대,인천 강화군,인천광역시 강화군 화도면 장화리
봉일사지삼층석탑,인천 계양구,인천광역시 계양구 계양산로75번길 7-13
영화초등학교본관동,인천 동구,인천광역시 동구 우각로 39
이건창 생가,인천 강화군,인천광역시 강화군 화도면 해안남로1114번길 6
사곶해변,인천 옹진군,인천광역시 옹진군 백령면 사곶로 139
이섭정,인천 강화군,인천광역시 강화군 강화읍 갑곳리
오읍약수터,인천 강화군,인천광역시 강화군 강화읍 북문길 110
덕적군도,인천 옹진군,인천광역시 옹진군 덕적면 문갑리
실미원농장,인천 중구,인천광역시 중구 큰무리로 23
밧지름해변,인천 옹진군,인천광역시 옹진군 덕적면 덕적남로 209-1
강화유수부동헌,인천 강화군,인천광역시 강화군 강화읍 북문길 42
호불사,인천 연수구,인천광역시 연수구 청룡로 80
큰풀안 해변,인천 옹진군,인천광역시 옹진군 자월면 대이작로160번길
강화 사기리 탱자나무,인천 강화군,인천광역시 강화군 화도면 해안남로1114번길 6
정족산,인천 강화군,인천광역시 강화군 길상면 전등사로
제물포고등학교 강당,인천 중구,인천광역시 중구 자유공원로 58-9
용동큰우물,인천 중구,인천광역시 중구 우현로90번길 19-13
종해루,인천 강화군,인천광역시 강화군 길상면 전등사로 37-41
강화 선원사지,인천 강화군,인천광역시 강화군 선원면 선원사지로 222
작은풀안 해변,인천 옹진군,인천광역시 옹진군 자월면 대이작로
강화 장정리 오층석탑,인천 강화군,인천광역시 강화군 하점면 장정리
창영초등학교(구)교사,인천 동구,인천광역시 동구 우각로15번길 16
소청도 등대,인천 옹진군,인천광역시 옹진군 대청면 소청서로 279
송현배수지제수변실,인천 동구,인천광역시 동구 송현공원로 75-21
김상용순절비,인천 강화군,인천광역시 강화군 강화읍 관청리
파라다이스 씨티 씨메르(인천),인천 중구,인천광역시 중구 영종해안남로321번길 186
서포마을,인천 옹진군,인천광역시 옹진군 덕적면 덕적남로
후애돈대,인천 강화군,인천광역시 강화군 길상면 선두리
교동제비집,인천 강화군,인천광역시 강화군 교동면 교동남로 20-1
천상병 귀천(歸天) 공원,인천 강화군,인천광역시 강화군 양도면 건평리 889
망향대,인천 강화군,인천광역시 강화군 교동면
선미도 등대,인천 옹진군,인천광역시 옹진군 덕적면 선미로 91
청라호수공원,인천 서구,인천광역시 서구 크리스탈로 59
정서진,인천 계양구,인천광역시 서구 오류동 아라인천여객터미널
청라 스파렉스,인천 서구,인천광역시 서구 청라커낼로260번길 15
덕적도 능동자갈마당,인천 옹진군,인천광역시 옹진군 덕적면
백령도 끝섬전망대,인천 옹진군,인천광역시 옹진군 백령면
대청도 농여해변,인천 옹진군,인천광역시 옹진군 대청면
주인근린공원,인천 미추홀구,인천광역시 미추홀구 숭의동 33-18
우공책방,인천 강화군,인천광역시 강화군 내가면 연촌길 77-10
국자와 주걱,인천 강화군,인천광역시 강화군 양도면 강화남로428번길 46-27
연평도 안보교육장,인천 옹진군,인천광역시 옹진군 연평면 연평중앙로12번길 25
책방시점,인천 강화군,인천광역시 강화군 길상면 마니산로 101-16
덕적도 비조봉,인천 옹진군,인천광역시 옹진군 덕적면
소야도 떼뿌리 해변,인천 옹진군,인천광역시 옹진군 덕적면
